id,source_type,document_title,subject,chapter_title,section_heading,subtopic,chunk_index,chunk_text,importance_label,importance_score,importance_reason,exam_priority,question_worthy,summary_worthy,quality_label,notes
216,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,With arguments and return value:,,1,"Write a program to pass value to user-defined function collect and display the values returned by the called function. #include<stdio.h> #include<conio.h> void main() { int dat(int, int, int) int d,m,y,t; return(); printf(""Enter Date dd/mm/yyyy""); scanf(""%d%d%d%t"",dat(d,m,y)); tdat(d,m,y); printf(""\n Tomorrow=%d%d%d"",t,m,y); return 0; } dat(int x, int y, int z) { printf(""Today=%d%d%d"",x,y,z); return(++x); }",very_high,4,"This chunk is very important because it includes a direct definition or core statement and contains exam-ready facts, examples, or syntax details.",high,yes,yes,review,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
217,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Without arguments and with return values,No arguments are passed,1,(3) Here both the calling and the called functions are partly communicated with each other,high,3,"This chunk is important because it contains exam-ready facts, examples, or syntax details.",high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
218,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Without arguments and with return values,,1,"Write a program to receive value to user-defined function without passing any value through main(). #include<stdio.h> #include<conio.h> sum(char z, int x,int y); void main() { int sum(),a,s; clrscr(); printf(""sum=%d"",s); return 0; } sum() { char x; int y,z; printf(""Enter three values:""); scanf(""%d%d%d"",&x,&y,&z); return(x+y+z); }",very_high,4,This chunk is very important because it includes a direct definition or core statement.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
219,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Call By V Alue And Reference,,1,There are two ways in which we can pass argument to the function (a) call by value(b) call by reference,high,3,This chunk is important because it captures a useful concept from the chapter.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
220,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Call By Value,,1,"In this type, value of actual argument are passed to the formal argument and the operation is done on the formal arguments Any change made in the formal argument does not effect the actual arguments because formal arguments are photo copies of actual argument Hence, when function is called by the call or by value method, it does not affect the actual contents of the actual arguments Changes made in the formal arguments are local to the block of the called function once control returns back to the calling function the changes made vanish",very_high,4,"This chunk is very important because it includes a direct definition or core statement and contains exam-ready facts, examples, or syntax details.",high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
221,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Call By Value,,2,"Write a program to send two integer values using ""call by value"". #include<stdio.h> #include<conio.h> change(int, int); void main() { int x,y; clrscr(); printf(""Enter values of x & y:""); change(x,y); printf("" In main() x=%d y=%d"",x,y); return 0; } change(int a, int b) { int k; k=a; a=b; b=k; printf(""\n In change() x=%d"",a,b); }",low,1,This chunk is lower priority because it mainly captures a useful concept from the chapter.,low,no,no,review,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
222,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Call By Reference,,1,In this type formal arguments point to the actual argument Hence changes made in the arguments are permanent,low,1,This chunk is lower priority because it mainly captures a useful concept from the chapter.,low,no,no,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
223,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Recursion,,1,"The C language supports recursive feature, that is a function is called repetitively by itself recursion can be used directly or indirectly Direct recursion function calls itself till the condition is true In indirect recursion, a function calls another function, then the called function calls the calling function",very_high,4,"This chunk is very important because it includes a direct definition or core statement and contains exam-ready facts, examples, or syntax details.",high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
224,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Overview Of C++,,1,"The three most important facilities that C++ adds on o c are classes, function overloading and operator overloading",high,3,This chunk is important because it captures a useful concept from the chapter.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
225,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Applications Of C++,,1,"It is suitable for virtually any programming taks including development of editors, compilers, databases, communication systems and any complex real - life application system Since C++ allows us to create hierarchy related objects, we can build special object- oriented libraries which can be used later by many programmers While C++ is able to map the real world problem property, the c part of C++ gives the language the ability to get close to the machine - level details When a new features need to be implemented, it is very easy to add to the existing structure of an object",very_high,4,This chunk is very important because it includes a direct definition or core statement.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
226,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Applications Of C++,Example: Printing a string,1,"#include<iostream.h> // include header file main() { count<<""C++ is better C""; // C++ statement }",low,1,This chunk is lower priority because it mainly includes a direct definition or core statement.,low,no,no,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
227,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Applications Of C++,Program Features,1,"The C++ program is a collection of functions The example contains only are function, main()",high,3,"This chunk is important because it includes a direct definition or core statement and contains exam-ready facts, examples, or syntax details.",high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
228,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Applications Of C++,Comments,1,C++ introduces a new comment symbol // (double slash) A comment may start anywhere in the line,low,1,This chunk is lower priority because it mainly captures a useful concept from the chapter.,low,no,no,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
229,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Applications Of C++,Output Operator,1,The identifier cout is a predefined object that represent the standard output steam in c++,high,3,"This chunk is important because it includes a direct definition or core statement and contains exam-ready facts, examples, or syntax details and belongs to a high-value revision section.",high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
230,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Applications Of C++,C C++,1,The header file iostream.h should be included at the beginning of all program that use input/output statements,low,1,"This chunk is lower priority because it mainly contains exam-ready facts, examples, or syntax details.",low,no,no,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
231,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Applications Of C++,Return Statement,1,Every main() in c++ should end with a return (0) statement; Otherwise a warning or an error might occur,low,1,This chunk is lower priority because it mainly captures a useful concept from the chapter.,low,no,no,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
232,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Applications Of C++,Input Operator,1,The identifier Cin is a predefined object in c++ that corresponds to the standard input stream,high,3,This chunk is important because it includes a direct definition or core statement and belongs to a high-value revision section.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
233,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Oops Concepts,,1,The following general concepts (a) Objects (b) Classes (c) Data abstraction (d) Data encapsulation (e) Inheritance (f) Polymorpihism (g) Dynamic binding (h) Message passing,high,3,This chunk is important because it captures a useful concept from the chapter.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
234,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Oops Concepts,Objects,1,"Objects are the basic run - time entities in an object - oriented system they may represent a person, a place, a bank account, a table of data or any item that the program must handle, when a program is executed, the objects interact by sending messages to one another",low,1,This chunk is lower priority because it mainly includes a direct definition or core statement.,low,no,no,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
235,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Oops Concepts,Classes,1,"Once a class has been define, we can create any number of objects belonging to that class",medium,2,This chunk is moderately important because it belongs to a high-value revision section.,medium,no,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
236,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Oops Concepts,Data Abstraction and Encapsulation,1,"The wrapping up of data and functions into a single unit (called class) is known as encapsulation These functions provide the interface between the objects data and the program this insulation of the data from direct access by the program is called data hiding. classes use the concept of abstraction and are define as a list of abstract attributes such as size, weight and lost and functions to operate on these attributes Since the classes use the concept of data abstraction, they are known as abstract data types (ADT)",very_high,4,"This chunk is very important because it includes a direct definition or core statement and contains exam-ready facts, examples, or syntax details.",high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
237,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Oops Concepts,Inheritance,1,Inheritance is the process by which objects of one class acquire the properties of objects of another class it supports the concept of hierarchical classification,very_high,4,This chunk is very important because it includes a direct definition or core statement.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
238,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Oops Concepts,Polymorphism,1,"Polymorphism means the ability to take more than one form For example, consider the operation of addition for two numbers, the operation will generate a sum If the operands are strings, then the operation would produce a third string by concatenation A single function name can be used to handle different number and different types of arguments",very_high,4,"This chunk is very important because it contains exam-ready facts, examples, or syntax details.",high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
239,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Oops Concepts,Message Communication,1,An object - oriented program consists of a set of object that communicate with each other (1) Creating classes that define objects and their behaviour (2) Creating objects from the class definitions (3) Establishing communication among objects,high,3,This chunk is important because it captures a useful concept from the chapter.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
240,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Oops Concepts,Example,1,"Message passing involves specifying the name of the object, the name of the function (message) and the information to be sent",very_high,4,This chunk is very important because it captures a useful concept from the chapter.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
241,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Classes,Class specification has two parts,1,(1) Class declaration (2) Class function definitions The class declaration describes the type and scope of its members The class function definitions describe how the class functions are implemented General form of a class declaration is,high,3,This chunk is important because it belongs to a high-value revision section.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
242,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Classes,Function declarations;,1,} The class declaration is similar to a struct declaration The keyword class specified that what follows is an abstract data of type,high,3,This chunk is important because it includes a direct definition or core statement and belongs to a high-value revision section.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
243,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Class - name,,1,Keywords are followed by a colon The members that have been declared as private can be accessed only from within the class,high,3,This chunk is important because it belongs to a high-value revision section.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
244,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Class - name,Class item,1,"{ int number; //variable declaration float cost; //private by default public: void getdata (int a, float b); //functions declaration void putdata (void); //using prototype }; The class item contains two data member and two function members The data members are private by default while both the functions are public by declaration The function getdata () can be used to assign values to the member variables number and cost And putdata () for displaying their values",very_high,4,This chunk is very important because it belongs to a high-value revision section.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
245,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Creating Objects,,1,Remember that the delaration of item as shown above does not define any objects of item,low,1,This chunk is lower priority because it mainly captures a useful concept from the chapter.,low,no,no,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
246,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Creating Objects,,2,"item x,y,z Objects can also be created when a class is defined by placing their names immediately after the closing brace, as we do in the case of structures",very_high,4,This chunk is very important because it includes a direct definition or core statement.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
247,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Creating Objects,Class item,1,"{.......................................... } x,y,z; would create the objects x,y and z of type item",medium,2,This chunk is moderately important because it belongs to a high-value revision section.,medium,no,yes,review,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
248,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Creating Objects,Class item //class declaration,1,"{ int number; //private by default float cost; //private by default public: void getdata (int a, float b); //function defined here { cout<<""number:"",,number,,""\n""; cout<<""cost:""<<cost<<""\n""; } } //.......Member Function Definition V oid item:: getdata (int a, float b) ↓ Scope resolution argument declaration",very_high,4,This chunk is very important because it includes a direct definition or core statement and belongs to a high-value revision section.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
249,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Creating Objects,Class name,1,"Main Program.......... main () { item x; //create object x cout<<""\n object x"" <<""\n""; x.getdata (100,299.95); //Call member function x.putdata(0; //Call member function item y; cout<<""\n object y""<<""\n""; y.getdata (200,175.50); y.putdata (); } Output Object x Number: 100 Cost: 299.950012 Object y Number: 200 Cost: 175.5",very_high,4,"This chunk is very important because it contains exam-ready facts, examples, or syntax details and belongs to a high-value revision section.",high,yes,yes,review,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
250,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Friend Functions,,1,"A friend function, although not a member function, has full access rights to the private members of the class",high,3,This chunk is important because it captures a useful concept from the chapter.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
251,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Friend Functions,Frined function,1,"#include<iostream.h. class sample { int a; int b; public: void setvalue() [a=25; b=40;] friend float mean (sample s); // frined declared }; float mean (sample s) { return float (s.a+s.b)/2.0; } main() { sample x; // object x x.setvalue (); cout<<""Mean value = "",,mean (x) << ""\n""; } Output Mean value: 32.5",very_high,4,"This chunk is very important because it contains exam-ready facts, examples, or syntax details.",high,yes,yes,review,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
252,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Friend Class,,1,All the member functions of one class as the friend functions of another class The class is called a friend class,very_high,4,"This chunk is very important because it includes a direct definition or core statement and contains exam-ready facts, examples, or syntax details and belongs to a high-value revision section.",high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
253,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Friend Class,Friend class,1,"#include<iostream.h. class ABC; // Forward declaration class xyz { int x; public: void setvalue(inti) {x=i;} friend vois max (XYZ, ABC); }; class ABC { int a; public: void setvalue(int i) {a=i;} friend void max (XYZ, ABC); }; void max (XYZm, ABC n) //Definition of Friend { if(m.x>=n.a) cout<<m.x; else cout<<n.a; } main() {",high,3,This chunk is important because it belongs to a high-value revision section.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
254,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Constructions,,1,A constructor is a special member function whose tasic is to initialize the objects of its class,medium,2,This chunk is moderately important because it includes a direct definition or core statement.,medium,no,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
255,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Constructions,Class integer,1,"{ int m,n; public: integer (void); // contructor declared...................... }; integer:: integer (void) //contructor defined { m=0; n=0; }",very_high,4,This chunk is very important because it includes a direct definition or core statement and belongs to a high-value revision section.,high,yes,yes,review,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
256,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Constructions,Class with Constructor,1,"#include<iostream.h> class integer { int m,n; public: integer(Int, int); //constructor declared void display(void) { cout<<""m=""<<m<<""\n""; cout<<""n=""<<n<<""\n""; } }; integer:: integer (int x, int y) //constructer defined { m=x; n=y; } main() { integer Int1 (0,100); integer Int2 (25, 75); cout<<""\n object1 '<<""\n"";",very_high,4,This chunk is very important because it includes a direct definition or core statement and belongs to a high-value revision section.,high,yes,yes,review,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
257,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Destructors,,1,"A destructor, as the name implies, is used to destroy the objects that have been created by a constructor Like a constructor, the destructor is a member function whose name is the some as the class name but is preceded by a tilde",very_high,4,This chunk is very important because it includes a direct definition or core statement.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
258,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Destructors,No of object created 5,1,No. of object destroyed 5 Enter block2 No.of object created 5 No. of object destroyed 5 Re-enter main No.of object destroyed 4 No. of object destroyed 3 No. of object destroyed 2,high,3,This chunk is important because it captures a useful concept from the chapter.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
259,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Destructors,No. of object destroyed 1,1,"After the first group of objects is created, a5 is created, and the destroyed, a6 is created and then destroyed Note that the objects are destroyed in the reverse order of creation",very_high,4,This chunk is very important because it includes a direct definition or core statement.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
260,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Introduction,Applications,2,"The applications domain of a computer depends totally on human creativity and imagination it covers a huge area of applications including education, industries, government medicine, scientific research, low and even music and arts",low,1,This chunk is lower priority because it mainly captures a useful concept from the chapter.,low,no,no,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
261,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Characteristics Of Computer,Speed,2,"Computer process data at an extremely fast rate - millions of instructions per second in few seconds, a computer can perform a huge task that a normal human being may take days or even years to complete The speed of a computer is calculated in Mhz",very_high,4,This chunk is very important because it includes a direct definition or core statement and belongs to a high-value revision section.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
262,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Characteristics Of Computer,Accuracy,2,The level of accuracy depends an the instructions and the type of machine being used,medium,2,This chunk is moderately important because it belongs to a high-value revision section.,medium,no,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
263,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Characteristics Of Computer,Versatility,2,"It can perform multiple taks simultaneously with great ease For example, at one moment it can be used to draft a letter, another moment it can be used to play music an in between, one can print a document as well All this work is possible by changing the program",very_high,4,"This chunk is very important because it includes a direct definition or core statement and contains exam-ready facts, examples, or syntax details and belongs to a high-value revision section.",high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
264,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Characteristics Of Computer,Resource sharing,2,"It made the sharing of costly resources like printer possible Apart from device sharing data and information can also be shared among group of computers, thus creating a large information and knowledge base",high,3,This chunk is important because it belongs to a high-value revision section.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
265,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Evolution Of Computers,,2,"With the passage of time, many computing devices such as Napier bones and slide rule were invented",low,1,This chunk is lower priority because it mainly captures a useful concept from the chapter.,low,no,no,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
266,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,First Generation (1940-56) : Vacuum Tube,,2,A magnetic drum is a metal cylinder coated with magnetic iron-oxide material on which data and programs can be stored,medium,2,This chunk is moderately important because it includes a direct definition or core statement and belongs to a high-value revision section.,medium,no,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
267,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Second Generations (1956-63): Transistors,,2,"Since transistor is a small device, the physical size of computers was greatly reduced Computers became smaller, faster, cheaper, energy-efficient and more reliable than their predecssors",medium,2,This chunk is moderately important because it includes a direct definition or core statement and belongs to a high-value revision section.,medium,no,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
268,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,"Third Generation (1964 - Early 1970), Integrated Circuits",,2,"Also called an ic, an integrated circuit consists of a single chip with many components such as transistors and resistors fabricated on it",high,3,"This chunk is important because it contains exam-ready facts, examples, or syntax details and belongs to a high-value revision section.",high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
269,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,"Third Generation (1964 - Early 1970), Integrated Circuits",Characteristic of Third Generation Computer,2,These computers were based on integrated circuit (ic) technology They were able to reduce computational time from micro seconds to nano seconds Extensive use of high - level language became possible,very_high,4,This chunk is very important because it belongs to a high-value revision section.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
270,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Fourth Generation (Early (1970 - Till Date) Microprocessors),,2,GUI an d pointing devices enable users to learn to use the computer quickly Interconnection of computers leads to better communication and resource sharing,medium,2,This chunk is moderately important because it belongs to a high-value revision section.,medium,no,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
271,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Fifth Generation (Present and Beyond): Artificial Intelligence,,2,A computer would learn from its mistakes and possess the skill of experts the starting point for the fifth generation of computers has been set in the early 1990,medium,2,This chunk is moderately important because it belongs to a high-value revision section.,medium,no,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
272,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Classification Of Computers,Micro computers,2,"IBM - pc,Pentium 100, ibm-pc Pentium 200 and Apple Macintosh are some of the example of micro computers Micro computers include desktop, laptop and hand - held models such as PDAS (personal) digital assistants",very_high,4,"This chunk is very important because it contains exam-ready facts, examples, or syntax details and belongs to a high-value revision section.",high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
273,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Classification Of Computers,Desktop computer,2,"Desktop computer also known as personal computer (pc) is principally intended per stand alone use by an individual micro computer typically consist of a system unit a display monitor, a keyboard internal hard disk storage and other peripheral devices Some of the major personal computer manufactures are Apple, IBM, Dell and Hewlett Packard",high,3,This chunk is important because it includes a direct definition or core statement and belongs to a high-value revision section.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
274,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Classification Of Computers,Laptop,2,A laptop is a portable computer that is a user can carry it around Laptops are small computer enclosing all the basic features of a normal desktop computer,very_high,4,This chunk is very important because it includes a direct definition or core statement and belongs to a high-value revision section.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
275,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Classification Of Computers,Hand held computers,2,"A hard-held, also called personal digital assistant (PDA), is a computer that can conveniently be stored in a pocket and used while the user is holding it PDAs are essentially small portable computers and are slightly bigger than the common calculators",very_high,4,"This chunk is very important because it includes a direct definition or core statement and contains exam-ready facts, examples, or syntax details and belongs to a high-value revision section.",high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
276,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Classification Of Computers,Mini computers,2,"Its speed of processing data is in between that of a mainframe and a micro computes, generally, it is used as desktop device that is often connected to a mainframe in order to perform the auxiliaxy operations Mini computers are usually multi-user systems, so these are used in interactive applications in industries, research organisations colleges and universities",high,3,This chunk is important because it includes a direct definition or core statement and belongs to a high-value revision section.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
277,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Classification Of Computers,Mainframe computer,2,"It consists of a high end computer processor, with related peripheral devices, capable of supporting large volumes of data processing systems and extensive data storage and retrieval",high,3,This chunk is important because it belongs to a high-value revision section.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
278,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Classification Of Computers,Super computers,2,A super computer has the highest processing speed at a given time for solving scientific and engineering problems,high,3,This chunk is important because it belongs to a high-value revision section.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
279,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Basic Computer Organization,,2,Accept data and instructions from the outside world Convert it to a form that the computer can understand,low,1,This chunk is lower priority because it mainly captures a useful concept from the chapter.,low,no,no,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
280,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Number Systems,Introduction,2,The symbols are simply added to find out the value of a particular number (ii) Positional number system The positional number user only few symbol called digits,very_high,4,"This chunk is very important because it contains exam-ready facts, examples, or syntax details.",high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
281,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Number Systems,,2,The decimal number 3977.39(10) 3×103 + 9×102 + 7×101 + 7×100 + 3×10-1 * 9×10-2 1000th position 100th position 10th position,high,3,This chunk is important because it captures a useful concept from the chapter.,high,yes,yes,review,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
