id,source_type,document_title,subject,chapter_title,section_heading,chunk_index,chunk_text,topic_label,subtopic_label,section_type,topic_priority,quality_label,notes
209,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Declaration of Function and Function Prototypes,2,"Write a program to show how user_defined function is called. #include<stdio.h> #include<conio.h> void main() { int x=1,y=2,z; z=add(x,y); printf(""z=%d"",z); } /* function definition */ add(a,b) { return(a+b); }",Declaration of Function and Function Prototypes,,definition,high,review,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
210,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Types Of Function,1,Depending upon the arguments present return value sends the result back to the calling function,Types Of Function,,classification_types,medium,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
211,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Without arguments and return values,1,"Function nor the data is sent back from the called function, that is, there is no data transfer between calling and the called functions (2) The function is only executed and nothing is obtained (3) If such functions are used to perform any operation they act independently they read data values and print result in the same block (4) Such functions may be useful to print some messages, draw a line or split the live etc",Without arguments and return values,No values are send,applications,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
212,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Without arguments and return values,1,"Write a program to display message using user-defined functions. #include<stdio.h> #include<conio.h> void main() { void message(); message(); } void message() { puts(""Have a nice day""); }",Without arguments and return values,,organization_components,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
213,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,With arguments and without return value:,1,But no result is sent back (2) 2. such functions are partly dependent on the calling function the result obtained is utilised by the called function and there is no gain to the main(),With arguments and without return value:,No values are send,organization_components,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
214,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,With arguments and without return value:,1,"Write a program to send value to user-defined function and display result. #include<stdio.h> #include<conio.h> void main() { int dat(int, int, int) int d,m,y; return(); printf(""Enter Date dd/mm/yyyy""); scanf(""%d%d%d"",&d,&m,&y); dat(d,m,y); return 0; } dat(int x, int y, int z) { printf(""Date=%d%d%d"",x,y,z); }",With arguments and without return value:,,organization_components,high,review,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
215,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,With arguments and return value:,1,"abc(y) { ………… y++; ………… ………… return(y); } (1) In the above example the copy of actual argument is passed to the formal argument, that is value of is assigned to y (2) The return statement returns the increased value of y. the returned value is collected by z (3) Here data is transferred between calling and the called functions, that is, communications, between functions is made",With arguments and return value:,Values are send back,organization_components,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
216,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,With arguments and return value:,1,"Write a program to pass value to user-defined function collect and display the values returned by the called function. #include<stdio.h> #include<conio.h> void main() { int dat(int, int, int) int d,m,y,t; return(); printf(""Enter Date dd/mm/yyyy""); scanf(""%d%d%d%t"",dat(d,m,y)); tdat(d,m,y); printf(""\n Tomorrow=%d%d%d"",t,m,y); return 0; } dat(int x, int y, int z) { printf(""Today=%d%d%d"",x,y,z); return(++x); }",With arguments and return value:,,organization_components,high,review,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
217,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Without arguments and with return values,1,(3) Here both the calling and the called functions are partly communicated with each other,Without arguments and with return values,No arguments are passed,organization_components,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
218,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Without arguments and with return values,1,"Write a program to receive value to user-defined function without passing any value through main(). #include<stdio.h> #include<conio.h> sum(char z, int x,int y); void main() { int sum(),a,s; clrscr(); printf(""sum=%d"",s); return 0; } sum() { char x; int y,z; printf(""Enter three values:""); scanf(""%d%d%d"",&x,&y,&z); return(x+y+z); }",Without arguments and with return values,,organization_components,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
219,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Call By V Alue And Reference,1,There are two ways in which we can pass argument to the function (a) call by value(b) call by reference,Call By V Alue And Reference,,organization_components,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
220,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Call By Value,1,"In this type, value of actual argument are passed to the formal argument and the operation is done on the formal arguments Any change made in the formal argument does not effect the actual arguments because formal arguments are photo copies of actual argument Hence, when function is called by the call or by value method, it does not affect the actual contents of the actual arguments Changes made in the formal arguments are local to the block of the called function once control returns back to the calling function the changes made vanish",Call By Value,,organization_components,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
221,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Call By Value,2,"Write a program to send two integer values using ""call by value"". #include<stdio.h> #include<conio.h> change(int, int); void main() { int x,y; clrscr(); printf(""Enter values of x & y:""); change(x,y); printf("" In main() x=%d y=%d"",x,y); return 0; } change(int a, int b) { int k; k=a; a=b; b=k; printf(""\n In change() x=%d"",a,b); }",Call By Value,,organization_components,low,review,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
222,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Call By Reference,1,In this type formal arguments point to the actual argument Hence changes made in the arguments are permanent,Call By Reference,,control_flow,low,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
223,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Recursion,1,"The C language supports recursive feature, that is a function is called repetitively by itself recursion can be used directly or indirectly Direct recursion function calls itself till the condition is true In indirect recursion, a function calls another function, then the called function calls the calling function",Recursion,,arrays_strings_pointers,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
224,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Overview Of C++,1,"The three most important facilities that C++ adds on o c are classes, function overloading and operator overloading",Overview Of C++,,operators_expressions,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
225,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Applications Of C++,1,"It is suitable for virtually any programming taks including development of editors, compilers, databases, communication systems and any complex real - life application system Since C++ allows us to create hierarchy related objects, we can build special object- oriented libraries which can be used later by many programmers While C++ is able to map the real world problem property, the c part of C++ gives the language the ability to get close to the machine - level details When a new features need to be implemented, it is very easy to add to the existing structure of an object",Applications Of C++,,applications,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
226,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Applications Of C++,1,"#include<iostream.h> // include header file main() { count<<""C++ is better C""; // C++ statement }",Applications Of C++,Example: Printing a string,applications,low,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
227,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Applications Of C++,1,"The C++ program is a collection of functions The example contains only are function, main()",Applications Of C++,Program Features,applications,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
228,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Applications Of C++,1,C++ introduces a new comment symbol // (double slash) A comment may start anywhere in the line,Applications Of C++,Comments,applications,low,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
229,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Applications Of C++,1,The identifier cout is a predefined object that represent the standard output steam in c++,Applications Of C++,Output Operator,applications,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
230,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Applications Of C++,1,The header file iostream.h should be included at the beginning of all program that use input/output statements,Applications Of C++,C C++,applications,low,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
231,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Applications Of C++,1,Every main() in c++ should end with a return (0) statement; Otherwise a warning or an error might occur,Applications Of C++,Return Statement,applications,low,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
232,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Applications Of C++,1,The identifier Cin is a predefined object in c++ that corresponds to the standard input stream,Applications Of C++,Input Operator,applications,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
233,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Oops Concepts,1,The following general concepts (a) Objects (b) Classes (c) Data abstraction (d) Data encapsulation (e) Inheritance (f) Polymorpihism (g) Dynamic binding (h) Message passing,Oops Concepts,,cpp_oop,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
234,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Oops Concepts,1,"Objects are the basic run - time entities in an object - oriented system they may represent a person, a place, a bank account, a table of data or any item that the program must handle, when a program is executed, the objects interact by sending messages to one another",Oops Concepts,Objects,office_tools,low,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
235,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Oops Concepts,1,"Once a class has been define, we can create any number of objects belonging to that class",Oops Concepts,Classes,cpp_oop,medium,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
236,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Oops Concepts,1,"The wrapping up of data and functions into a single unit (called class) is known as encapsulation These functions provide the interface between the objects data and the program this insulation of the data from direct access by the program is called data hiding. classes use the concept of abstraction and are define as a list of abstract attributes such as size, weight and lost and functions to operate on these attributes Since the classes use the concept of data abstraction, they are known as abstract data types (ADT)",Oops Concepts,Data Abstraction and Encapsulation,c_data_types,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
237,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Oops Concepts,1,Inheritance is the process by which objects of one class acquire the properties of objects of another class it supports the concept of hierarchical classification,Oops Concepts,Inheritance,classification_types,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
238,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Oops Concepts,1,"Polymorphism means the ability to take more than one form For example, consider the operation of addition for two numbers, the operation will generate a sum If the operands are strings, then the operation would produce a third string by concatenation A single function name can be used to handle different number and different types of arguments",Oops Concepts,Polymorphism,applications,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
239,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Oops Concepts,1,An object - oriented program consists of a set of object that communicate with each other (1) Creating classes that define objects and their behaviour (2) Creating objects from the class definitions (3) Establishing communication among objects,Oops Concepts,Message Communication,definition,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
240,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Oops Concepts,1,"Message passing involves specifying the name of the object, the name of the function (message) and the information to be sent",Oops Concepts,Example,control_flow,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
241,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Classes,1,(1) Class declaration (2) Class function definitions The class declaration describes the type and scope of its members The class function definitions describe how the class functions are implemented General form of a class declaration is,Classes,Class specification has two parts,definition,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
242,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Classes,1,} The class declaration is similar to a struct declaration The keyword class specified that what follows is an abstract data of type,Classes,Function declarations;,office_tools,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
243,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Class - name,1,Keywords are followed by a colon The members that have been declared as private can be accessed only from within the class,Class - name,,office_tools,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
244,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Class - name,1,"{ int number; //variable declaration float cost; //private by default public: void getdata (int a, float b); //functions declaration void putdata (void); //using prototype }; The class item contains two data member and two function members The data members are private by default while both the functions are public by declaration The function getdata () can be used to assign values to the member variables number and cost And putdata () for displaying their values",Class - name,Class item,applications,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
245,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Creating Objects,1,Remember that the delaration of item as shown above does not define any objects of item,Creating Objects,,cpp_oop,low,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
246,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Creating Objects,2,"item x,y,z Objects can also be created when a class is defined by placing their names immediately after the closing brace, as we do in the case of structures",Creating Objects,,structures_functions,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
247,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Creating Objects,1,"{.......................................... } x,y,z; would create the objects x,y and z of type item",Creating Objects,Class item,cpp_oop,medium,review,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
248,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Creating Objects,1,"{ int number; //private by default float cost; //private by default public: void getdata (int a, float b); //function defined here { cout<<""number:"",,number,,""\n""; cout<<""cost:""<<cost<<""\n""; } } //.......Member Function Definition V oid item:: getdata (int a, float b) ↓ Scope resolution argument declaration",Creating Objects,Class item //class declaration,definition,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
249,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Creating Objects,1,"Main Program.......... main () { item x; //create object x cout<<""\n object x"" <<""\n""; x.getdata (100,299.95); //Call member function x.putdata(0; //Call member function item y; cout<<""\n object y""<<""\n""; y.getdata (200,175.50); y.putdata (); } Output Object x Number: 100 Cost: 299.950012 Object y Number: 200 Cost: 175.5",Creating Objects,Class name,structures_functions,high,review,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
250,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Friend Functions,1,"A friend function, although not a member function, has full access rights to the private members of the class",Friend Functions,,structures_functions,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
251,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Friend Functions,1,"#include<iostream.h. class sample { int a; int b; public: void setvalue() [a=25; b=40;] friend float mean (sample s); // frined declared }; float mean (sample s) { return float (s.a+s.b)/2.0; } main() { sample x; // object x x.setvalue (); cout<<""Mean value = "",,mean (x) << ""\n""; } Output Mean value: 32.5",Friend Functions,Frined function,organization_components,high,review,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
252,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Friend Class,1,All the member functions of one class as the friend functions of another class The class is called a friend class,Friend Class,,structures_functions,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
253,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Friend Class,1,"#include<iostream.h. class ABC; // Forward declaration class xyz { int x; public: void setvalue(inti) {x=i;} friend vois max (XYZ, ABC); }; class ABC { int a; public: void setvalue(int i) {a=i;} friend void max (XYZ, ABC); }; void max (XYZm, ABC n) //Definition of Friend { if(m.x>=n.a) cout<<m.x; else cout<<n.a; } main() {",Friend Class,Friend class,organization_components,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
254,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Constructions,1,A constructor is a special member function whose tasic is to initialize the objects of its class,Constructions,,structures_functions,medium,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
255,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Constructions,1,"{ int m,n; public: integer (void); // contructor declared...................... }; integer:: integer (void) //contructor defined { m=0; n=0; }",Constructions,Class integer,c_data_types,high,review,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
256,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Constructions,1,"#include<iostream.h> class integer { int m,n; public: integer(Int, int); //constructor declared void display(void) { cout<<""m=""<<m<<""\n""; cout<<""n=""<<n<<""\n""; } }; integer:: integer (int x, int y) //constructer defined { m=x; n=y; } main() { integer Int1 (0,100); integer Int2 (25, 75); cout<<""\n object1 '<<""\n"";",Constructions,Class with Constructor,c_program_structure,high,review,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
257,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Destructors,1,"A destructor, as the name implies, is used to destroy the objects that have been created by a constructor Like a constructor, the destructor is a member function whose name is the some as the class name but is preceded by a tilde",Destructors,,applications,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
258,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Destructors,1,No. of object destroyed 5 Enter block2 No.of object created 5 No. of object destroyed 5 Re-enter main No.of object destroyed 4 No. of object destroyed 3 No. of object destroyed 2,Destructors,No of object created 5,cpp_oop,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
259,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Destructors,1,"After the first group of objects is created, a5 is created, and the destroyed, a6 is created and then destroyed Note that the objects are destroyed in the reverse order of creation",Destructors,No. of object destroyed 1,cpp_oop,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
260,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Introduction,2,"The applications domain of a computer depends totally on human creativity and imagination it covers a huge area of applications including education, industries, government medicine, scientific research, low and even music and arts",Introduction To Computer,Applications,applications,low,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
261,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Characteristics Of Computer,2,"Computer process data at an extremely fast rate - millions of instructions per second in few seconds, a computer can perform a huge task that a normal human being may take days or even years to complete The speed of a computer is calculated in Mhz",Characteristics Of Computer,Speed,characteristics,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
262,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Characteristics Of Computer,2,The level of accuracy depends an the instructions and the type of machine being used,Characteristics Of Computer,Accuracy,characteristics,medium,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
263,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Characteristics Of Computer,2,"It can perform multiple taks simultaneously with great ease For example, at one moment it can be used to draft a letter, another moment it can be used to play music an in between, one can print a document as well All this work is possible by changing the program",Characteristics Of Computer,Versatility,applications,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
264,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Characteristics Of Computer,2,"It made the sharing of costly resources like printer possible Apart from device sharing data and information can also be shared among group of computers, thus creating a large information and knowledge base",Characteristics Of Computer,Resource sharing,characteristics,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
265,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Evolution Of Computers,2,"With the passage of time, many computing devices such as Napier bones and slide rule were invented",Evolution Of Computers,,history_evolution,low,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
266,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,First Generation (1940-56) : Vacuum Tube,2,A magnetic drum is a metal cylinder coated with magnetic iron-oxide material on which data and programs can be stored,First Generation (1940-56) : Vacuum Tube,,history_evolution,medium,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
267,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Second Generations (1956-63): Transistors,2,"Since transistor is a small device, the physical size of computers was greatly reduced Computers became smaller, faster, cheaper, energy-efficient and more reliable than their predecssors",Second Generations (1956-63): Transistors,,history_evolution,medium,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
268,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,"Third Generation (1964 - Early 1970), Integrated Circuits",2,"Also called an ic, an integrated circuit consists of a single chip with many components such as transistors and resistors fabricated on it","Third Generation (1964 - Early 1970), Integrated Circuits",,history_evolution,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
269,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,"Third Generation (1964 - Early 1970), Integrated Circuits",2,These computers were based on integrated circuit (ic) technology They were able to reduce computational time from micro seconds to nano seconds Extensive use of high - level language became possible,"Third Generation (1964 - Early 1970), Integrated Circuits",Characteristic of Third Generation Computer,history_evolution,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
270,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Fourth Generation (Early (1970 - Till Date) Microprocessors),2,GUI an d pointing devices enable users to learn to use the computer quickly Interconnection of computers leads to better communication and resource sharing,Fourth Generation (Early (1970 - Till Date) Microprocessors),,history_evolution,medium,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
271,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Fifth Generation (Present and Beyond): Artificial Intelligence,2,A computer would learn from its mistakes and possess the skill of experts the starting point for the fifth generation of computers has been set in the early 1990,Fifth Generation (Present and Beyond): Artificial Intelligence,,history_evolution,medium,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
272,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Classification Of Computers,2,"IBM - pc,Pentium 100, ibm-pc Pentium 200 and Apple Macintosh are some of the example of micro computers Micro computers include desktop, laptop and hand - held models such as PDAS (personal) digital assistants",Classification Of Computers,Micro computers,classification_types,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
273,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Classification Of Computers,2,"Desktop computer also known as personal computer (pc) is principally intended per stand alone use by an individual micro computer typically consist of a system unit a display monitor, a keyboard internal hard disk storage and other peripheral devices Some of the major personal computer manufactures are Apple, IBM, Dell and Hewlett Packard",Classification Of Computers,Desktop computer,classification_types,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
274,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Classification Of Computers,2,A laptop is a portable computer that is a user can carry it around Laptops are small computer enclosing all the basic features of a normal desktop computer,Classification Of Computers,Laptop,classification_types,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
275,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Classification Of Computers,2,"A hard-held, also called personal digital assistant (PDA), is a computer that can conveniently be stored in a pocket and used while the user is holding it PDAs are essentially small portable computers and are slightly bigger than the common calculators",Classification Of Computers,Hand held computers,classification_types,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
276,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Classification Of Computers,2,"Its speed of processing data is in between that of a mainframe and a micro computes, generally, it is used as desktop device that is often connected to a mainframe in order to perform the auxiliaxy operations Mini computers are usually multi-user systems, so these are used in interactive applications in industries, research organisations colleges and universities",Classification Of Computers,Mini computers,applications,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
277,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Classification Of Computers,2,"It consists of a high end computer processor, with related peripheral devices, capable of supporting large volumes of data processing systems and extensive data storage and retrieval",Classification Of Computers,Mainframe computer,classification_types,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
278,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Classification Of Computers,2,A super computer has the highest processing speed at a given time for solving scientific and engineering problems,Classification Of Computers,Super computers,characteristics,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
279,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Basic Computer Organization,2,Accept data and instructions from the outside world Convert it to a form that the computer can understand,Basic Computer Organization,,organization_components,low,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
280,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Number Systems,2,The symbols are simply added to find out the value of a particular number (ii) Positional number system The positional number user only few symbol called digits,Number Systems,Introduction,organization_components,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
281,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Number Systems,2,The decimal number 3977.39(10) 3×103 + 9×102 + 7×101 + 7×100 + 3×10-1 * 9×10-2 1000th position 100th position 10th position,Number Systems,,number_systems,high,review,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
282,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Number Systems,2,"position 1/10th position 1/100th position The following four positional number system are commonly used (1) Decimal number system (2) Binary number system (3) Octal number system (4) Hexadecimal system (1) Decimal number system In this number system the base or radix is 10 and there are altogethes ten number i.e, 0,1,2,3,4,5,6,7,8,9",Number Systems,Unit,number_systems,high,review,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
283,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Number Systems,2,"The computer only identifies signals in the form of digital pulses, which represent either high or low voltage",Number Systems,User,number_systems,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
