id,source_type,document_title,subject,chapter_title,section_heading,subtopic,chunk_index,chunk_text,target_summary,overall_summary_hint,key_points,summary_style,difficulty_level,exam_priority,quality_label,notes
75,pdf_chunk,History Study Notes 5,History,World War I,World War I,Trench Warfare,3,World War I. The assassination of Archduke Franz Ferdinand triggered the immediate crisis. The war reshaped borders and political relationships. World War I began after rising tensions in Europe combined with a complex alliance system. A short classroom example or revision note may focus on trench warfare within this topic.,"World War I began after rising tensions in Europe combined with a complex alliance system. The assassination of Archduke Franz Ferdinand triggered the immediate crisis. A key point to remember is trench warfare, because it often appears in short-answer questions.","World War I contains core ideas, functions, examples, and common exam-ready points.",World War I began after rising tensions in Europe combined with a complex alliance system. | The assassination of Archduke Franz Ferdinand triggered the immediate crisis. | Trench Warfare is an important part of world war i. | Students should remember both the definition and the main effect or function.,conceptual,hard,high,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
76,pdf_chunk,History Study Notes 1,History,World War I,World War I,Treaty,4,World War I. Trench warfare led to long periods of stalemate and heavy casualties. The assassination of Archduke Franz Ferdinand triggered the immediate crisis. World War I began after rising tensions in Europe combined with a complex alliance system. A short classroom example or revision note may focus on treaty within this topic.,"World War I began after rising tensions in Europe combined with a complex alliance system. The assassination of Archduke Franz Ferdinand triggered the immediate crisis. A key point to remember is treaty, because it often appears in short-answer questions.","World War I contains core ideas, functions, examples, and common exam-ready points.",World War I began after rising tensions in Europe combined with a complex alliance system. | The assassination of Archduke Franz Ferdinand triggered the immediate crisis. | Treaty is an important part of world war i. | Students should remember both the definition and the main effect or function.,plain,easy,low,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
77,pdf_chunk,History Study Notes 2,History,World War I,World War I,Alliances,1,World War I. World War I began after rising tensions in Europe combined with a complex alliance system. The assassination of Archduke Franz Ferdinand triggered the immediate crisis. The war reshaped borders and political relationships. A short classroom example or revision note may focus on alliances within this topic.,World War I began after rising tensions in Europe combined with a complex alliance system. The assassination of Archduke Franz Ferdinand triggered the immediate crisis. Trench warfare led to long periods of stalemate and heavy casualties.,"World War I contains core ideas, functions, examples, and common exam-ready points.",World War I began after rising tensions in Europe combined with a complex alliance system. | The assassination of Archduke Franz Ferdinand triggered the immediate crisis. | Alliances is an important part of world war i. | Students should remember both the definition and the main effect or function.,study_friendly,medium,high,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
78,pdf_chunk,History Study Notes 3,History,World War I,World War I,Assassination,2,World War I. World War I began after rising tensions in Europe combined with a complex alliance system. The assassination of Archduke Franz Ferdinand triggered the immediate crisis. The war reshaped borders and political relationships. A short classroom example or revision note may focus on assassination within this topic.,"World War I began after rising tensions in Europe combined with a complex alliance system. The assassination of Archduke Franz Ferdinand triggered the immediate crisis. A key point to remember is assassination, because it often appears in short-answer questions.","World War I contains core ideas, functions, examples, and common exam-ready points.",World War I began after rising tensions in Europe combined with a complex alliance system. | The assassination of Archduke Franz Ferdinand triggered the immediate crisis. | Assassination is an important part of world war i. | Students should remember both the definition and the main effect or function.,exam_focused,hard,medium,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
79,pdf_chunk,History Study Notes 4,History,Cold War,Cold War,USA,1,"Cold War. The Cold War was a prolonged rivalry between the United States and the Soviet Union. Although the two powers avoided direct full-scale war, they competed through proxy conflicts and weapons buildup. The arms race increased international tension for decades. A short classroom example or revision note may focus on usa within this topic.","The Cold War was a prolonged rivalry between the United States and the Soviet Union. It was driven by ideological conflict, military competition, and global influence. Although the two powers avoided direct full-scale war, they competed through proxy conflicts and weapons buildup.","Cold War contains core ideas, functions, examples, and common exam-ready points.","The Cold War was a prolonged rivalry between the United States and the Soviet Union. | It was driven by ideological conflict, military competition, and global influence. | USA is an important part of cold war. | Students should remember both the definition and the main effect or function.",concise,easy,high,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
80,pdf_chunk,History Study Notes 5,History,Cold War,Cold War,USSR,2,"Cold War. The Cold War was a prolonged rivalry between the United States and the Soviet Union. It was driven by ideological conflict, military competition, and global influence. The arms race increased international tension for decades. A short classroom example or revision note may focus on ussr within this topic.","The Cold War was a prolonged rivalry between the United States and the Soviet Union. It was driven by ideological conflict, military competition, and global influence. A key point to remember is ussr, because it often appears in short-answer questions.","Cold War contains core ideas, functions, examples, and common exam-ready points.","The Cold War was a prolonged rivalry between the United States and the Soviet Union. | It was driven by ideological conflict, military competition, and global influence. | USSR is an important part of cold war. | Students should remember both the definition and the main effect or function.",conceptual,medium,low,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
81,pdf_chunk,History Study Notes 1,History,Cold War,Cold War,Arms Race,3,"Cold War. The arms race increased international tension for decades. It was driven by ideological conflict, military competition, and global influence. The Cold War was a prolonged rivalry between the United States and the Soviet Union. A short classroom example or revision note may focus on arms race within this topic.","The Cold War was a prolonged rivalry between the United States and the Soviet Union. It was driven by ideological conflict, military competition, and global influence. A key point to remember is arms race, because it often appears in short-answer questions.","Cold War contains core ideas, functions, examples, and common exam-ready points.","The Cold War was a prolonged rivalry between the United States and the Soviet Union. | It was driven by ideological conflict, military competition, and global influence. | Arms Race is an important part of cold war. | Students should remember both the definition and the main effect or function.",plain,hard,high,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
82,pdf_chunk,History Study Notes 2,History,Cold War,Cold War,Ideology,4,"Cold War. It was driven by ideological conflict, military competition, and global influence. The Cold War was a prolonged rivalry between the United States and the Soviet Union. Although the two powers avoided direct full-scale war, they competed through proxy conflicts and weapons buildup. A short classroom example or revision note may focus on ideology within this topic.","The Cold War was a prolonged rivalry between the United States and the Soviet Union. It was driven by ideological conflict, military competition, and global influence. Although the two powers avoided direct full-scale war, they competed through proxy conflicts and weapons buildup.","Cold War contains core ideas, functions, examples, and common exam-ready points.","The Cold War was a prolonged rivalry between the United States and the Soviet Union. | It was driven by ideological conflict, military competition, and global influence. | Ideology is an important part of cold war. | Students should remember both the definition and the main effect or function.",study_friendly,easy,medium,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
83,pdf_chunk,History Study Notes 3,History,Cold War,Cold War,USA,1,"Cold War. It was driven by ideological conflict, military competition, and global influence. The arms race increased international tension for decades. Although the two powers avoided direct full-scale war, they competed through proxy conflicts and weapons buildup. A short classroom example or revision note may focus on usa within this topic.","The Cold War was a prolonged rivalry between the United States and the Soviet Union. It was driven by ideological conflict, military competition, and global influence. Although the two powers avoided direct full-scale war, they competed through proxy conflicts and weapons buildup.","Cold War contains core ideas, functions, examples, and common exam-ready points.","The Cold War was a prolonged rivalry between the United States and the Soviet Union. | It was driven by ideological conflict, military competition, and global influence. | USA is an important part of cold war. | Students should remember both the definition and the main effect or function.",exam_focused,medium,high,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
84,pdf_chunk,History Study Notes 4,History,Cold War,Cold War,USSR,2,"Cold War. It was driven by ideological conflict, military competition, and global influence. The arms race increased international tension for decades. Although the two powers avoided direct full-scale war, they competed through proxy conflicts and weapons buildup. A short classroom example or revision note may focus on ussr within this topic.","The Cold War was a prolonged rivalry between the United States and the Soviet Union. It was driven by ideological conflict, military competition, and global influence. A key point to remember is ussr, because it often appears in short-answer questions.","Cold War contains core ideas, functions, examples, and common exam-ready points.","The Cold War was a prolonged rivalry between the United States and the Soviet Union. | It was driven by ideological conflict, military competition, and global influence. | USSR is an important part of cold war. | Students should remember both the definition and the main effect or function.",concise,hard,low,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
85,pdf_chunk,History Study Notes 5,History,Renaissance,Renaissance,Humanism,1,"Renaissance. The Renaissance was a cultural movement that renewed interest in classical learning. The movement influenced education, politics, and the arts across Europe. Artists and thinkers experimented with perspective, observation, and scientific inquiry. A short classroom example or revision note may focus on humanism within this topic.","The Renaissance was a cultural movement that renewed interest in classical learning. Humanism placed greater emphasis on human potential and achievement. A key point to remember is humanism, because it often appears in short-answer questions.","Renaissance contains core ideas, functions, examples, and common exam-ready points.",The Renaissance was a cultural movement that renewed interest in classical learning. | Humanism placed greater emphasis on human potential and achievement. | Humanism is an important part of renaissance. | Students should remember both the definition and the main effect or function.,conceptual,easy,high,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
86,pdf_chunk,History Study Notes 1,History,Renaissance,Renaissance,Art,2,"Renaissance. Humanism placed greater emphasis on human potential and achievement. The movement influenced education, politics, and the arts across Europe. The Renaissance was a cultural movement that renewed interest in classical learning. A short classroom example or revision note may focus on art within this topic.","The Renaissance was a cultural movement that renewed interest in classical learning. Humanism placed greater emphasis on human potential and achievement. A key point to remember is art, because it often appears in short-answer questions.","Renaissance contains core ideas, functions, examples, and common exam-ready points.",The Renaissance was a cultural movement that renewed interest in classical learning. | Humanism placed greater emphasis on human potential and achievement. | Art is an important part of renaissance. | Students should remember both the definition and the main effect or function.,plain,medium,medium,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
87,pdf_chunk,History Study Notes 2,History,Renaissance,Renaissance,Science,3,"Renaissance. The movement influenced education, politics, and the arts across Europe. Artists and thinkers experimented with perspective, observation, and scientific inquiry. Humanism placed greater emphasis on human potential and achievement. A short classroom example or revision note may focus on science within this topic.","The Renaissance was a cultural movement that renewed interest in classical learning. Humanism placed greater emphasis on human potential and achievement. A key point to remember is science, because it often appears in short-answer questions.","Renaissance contains core ideas, functions, examples, and common exam-ready points.",The Renaissance was a cultural movement that renewed interest in classical learning. | Humanism placed greater emphasis on human potential and achievement. | Science is an important part of renaissance. | Students should remember both the definition and the main effect or function.,study_friendly,hard,high,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
88,pdf_chunk,History Study Notes 3,History,Renaissance,Renaissance,Europe,4,"Renaissance. Artists and thinkers experimented with perspective, observation, and scientific inquiry. The Renaissance was a cultural movement that renewed interest in classical learning. The movement influenced education, politics, and the arts across Europe. A short classroom example or revision note may focus on europe within this topic.","The Renaissance was a cultural movement that renewed interest in classical learning. Humanism placed greater emphasis on human potential and achievement. A key point to remember is europe, because it often appears in short-answer questions.","Renaissance contains core ideas, functions, examples, and common exam-ready points.",The Renaissance was a cultural movement that renewed interest in classical learning. | Humanism placed greater emphasis on human potential and achievement. | Europe is an important part of renaissance. | Students should remember both the definition and the main effect or function.,exam_focused,easy,low,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
89,pdf_chunk,History Study Notes 4,History,Renaissance,Renaissance,Humanism,1,"Renaissance. The Renaissance was a cultural movement that renewed interest in classical learning. The movement influenced education, politics, and the arts across Europe. Artists and thinkers experimented with perspective, observation, and scientific inquiry. A short classroom example or revision note may focus on humanism within this topic.","The Renaissance was a cultural movement that renewed interest in classical learning. Humanism placed greater emphasis on human potential and achievement. A key point to remember is humanism, because it often appears in short-answer questions.","Renaissance contains core ideas, functions, examples, and common exam-ready points.",The Renaissance was a cultural movement that renewed interest in classical learning. | Humanism placed greater emphasis on human potential and achievement. | Humanism is an important part of renaissance. | Students should remember both the definition and the main effect or function.,concise,medium,high,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
90,pdf_chunk,History Study Notes 5,History,Renaissance,Renaissance,Art,2,"Renaissance. Artists and thinkers experimented with perspective, observation, and scientific inquiry. Humanism placed greater emphasis on human potential and achievement. The Renaissance was a cultural movement that renewed interest in classical learning. A short classroom example or revision note may focus on art within this topic.","The Renaissance was a cultural movement that renewed interest in classical learning. Humanism placed greater emphasis on human potential and achievement. Artists and thinkers experimented with perspective, observation, and scientific inquiry.","Renaissance contains core ideas, functions, examples, and common exam-ready points.",The Renaissance was a cultural movement that renewed interest in classical learning. | Humanism placed greater emphasis on human potential and achievement. | Art is an important part of renaissance. | Students should remember both the definition and the main effect or function.,conceptual,hard,medium,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
91,pdf_chunk,Geography Study Notes 1,Geography,Urbanization,Urbanization,Migration,1,"Urbanization. Urbanization can create jobs but may also widen social inequality. Rapid city growth can strain housing, transport, sanitation, and other infrastructure. Migration, industrial activity, and economic opportunity often increase city populations. A short classroom example or revision note may focus on migration within this topic.","Urbanization is the growth of towns and cities as more people move into urban areas. Migration, industrial activity, and economic opportunity often increase city populations. A key point to remember is migration, because it often appears in short-answer questions.","Urbanization contains core ideas, functions, examples, and common exam-ready points.","Urbanization is the growth of towns and cities as more people move into urban areas. | Migration, industrial activity, and economic opportunity often increase city populations. | Migration is an important part of urbanization. | Students should remember both the definition and the main effect or function.",plain,easy,high,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
92,pdf_chunk,Geography Study Notes 2,Geography,Urbanization,Urbanization,City Growth,2,"Urbanization. Urbanization is the growth of towns and cities as more people move into urban areas. Migration, industrial activity, and economic opportunity often increase city populations. Urbanization can create jobs but may also widen social inequality. A short classroom example or revision note may focus on city growth within this topic.","Urbanization is the growth of towns and cities as more people move into urban areas. Migration, industrial activity, and economic opportunity often increase city populations. Rapid city growth can strain housing, transport, sanitation, and other infrastructure.","Urbanization contains core ideas, functions, examples, and common exam-ready points.","Urbanization is the growth of towns and cities as more people move into urban areas. | Migration, industrial activity, and economic opportunity often increase city populations. | City Growth is an important part of urbanization. | Students should remember both the definition and the main effect or function.",study_friendly,medium,low,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
93,pdf_chunk,Geography Study Notes 3,Geography,Urbanization,Urbanization,Infrastructure,3,"Urbanization. Urbanization is the growth of towns and cities as more people move into urban areas. Migration, industrial activity, and economic opportunity often increase city populations. Rapid city growth can strain housing, transport, sanitation, and other infrastructure. A short classroom example or revision note may focus on infrastructure within this topic.","Urbanization is the growth of towns and cities as more people move into urban areas. Migration, industrial activity, and economic opportunity often increase city populations. A key point to remember is infrastructure, because it often appears in short-answer questions.","Urbanization contains core ideas, functions, examples, and common exam-ready points.","Urbanization is the growth of towns and cities as more people move into urban areas. | Migration, industrial activity, and economic opportunity often increase city populations. | Infrastructure is an important part of urbanization. | Students should remember both the definition and the main effect or function.",exam_focused,hard,high,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
94,pdf_chunk,Geography Study Notes 4,Geography,Urbanization,Urbanization,Employment,4,"Urbanization. Rapid city growth can strain housing, transport, sanitation, and other infrastructure. Urbanization is the growth of towns and cities as more people move into urban areas. Urbanization can create jobs but may also widen social inequality. A short classroom example or revision note may focus on employment within this topic.","Urbanization is the growth of towns and cities as more people move into urban areas. Migration, industrial activity, and economic opportunity often increase city populations. Rapid city growth can strain housing, transport, sanitation, and other infrastructure.","Urbanization contains core ideas, functions, examples, and common exam-ready points.","Urbanization is the growth of towns and cities as more people move into urban areas. | Migration, industrial activity, and economic opportunity often increase city populations. | Employment is an important part of urbanization. | Students should remember both the definition and the main effect or function.",concise,easy,medium,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
95,pdf_chunk,Geography Study Notes 5,Geography,Urbanization,Urbanization,Migration,1,"Urbanization. Migration, industrial activity, and economic opportunity often increase city populations. Urbanization is the growth of towns and cities as more people move into urban areas. Urbanization can create jobs but may also widen social inequality. A short classroom example or revision note may focus on migration within this topic.","Urbanization is the growth of towns and cities as more people move into urban areas. Migration, industrial activity, and economic opportunity often increase city populations. Rapid city growth can strain housing, transport, sanitation, and other infrastructure.","Urbanization contains core ideas, functions, examples, and common exam-ready points.","Urbanization is the growth of towns and cities as more people move into urban areas. | Migration, industrial activity, and economic opportunity often increase city populations. | Migration is an important part of urbanization. | Students should remember both the definition and the main effect or function.",conceptual,medium,high,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
96,pdf_chunk,Geography Study Notes 1,Geography,Urbanization,Urbanization,City Growth,2,"Urbanization. Rapid city growth can strain housing, transport, sanitation, and other infrastructure. Urbanization can create jobs but may also widen social inequality. Urbanization is the growth of towns and cities as more people move into urban areas. A short classroom example or revision note may focus on city growth within this topic.","Urbanization is the growth of towns and cities as more people move into urban areas. Migration, industrial activity, and economic opportunity often increase city populations. A key point to remember is city growth, because it often appears in short-answer questions.","Urbanization contains core ideas, functions, examples, and common exam-ready points.","Urbanization is the growth of towns and cities as more people move into urban areas. | Migration, industrial activity, and economic opportunity often increase city populations. | City Growth is an important part of urbanization. | Students should remember both the definition and the main effect or function.",plain,hard,low,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
97,pdf_chunk,Geography Study Notes 2,Geography,Climate Change,Climate Change,Greenhouse Gases,1,Climate Change. Climate change refers to long-term shifts in temperature and weather patterns. Extreme weather events may become more frequent or more intense. Greenhouse gases trap heat in the atmosphere and contribute to global warming. A short classroom example or revision note may focus on greenhouse gases within this topic.,"Climate change refers to long-term shifts in temperature and weather patterns. Greenhouse gases trap heat in the atmosphere and contribute to global warming. Rising temperatures affect sea level, rainfall patterns, and ecosystems.","Climate Change contains core ideas, functions, examples, and common exam-ready points.",Climate change refers to long-term shifts in temperature and weather patterns. | Greenhouse gases trap heat in the atmosphere and contribute to global warming. | Greenhouse Gases is an important part of climate change. | Students should remember both the definition and the main effect or function.,study_friendly,easy,high,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
98,pdf_chunk,Geography Study Notes 3,Geography,Climate Change,Climate Change,Global Warming,2,Climate Change. Climate change refers to long-term shifts in temperature and weather patterns. Greenhouse gases trap heat in the atmosphere and contribute to global warming. Extreme weather events may become more frequent or more intense. A short classroom example or revision note may focus on global warming within this topic.,"Climate change refers to long-term shifts in temperature and weather patterns. Greenhouse gases trap heat in the atmosphere and contribute to global warming. Rising temperatures affect sea level, rainfall patterns, and ecosystems.","Climate Change contains core ideas, functions, examples, and common exam-ready points.",Climate change refers to long-term shifts in temperature and weather patterns. | Greenhouse gases trap heat in the atmosphere and contribute to global warming. | Global Warming is an important part of climate change. | Students should remember both the definition and the main effect or function.,exam_focused,medium,medium,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
99,pdf_chunk,Geography Study Notes 4,Geography,Climate Change,Climate Change,Sea Level,3,"Climate Change. Greenhouse gases trap heat in the atmosphere and contribute to global warming. Climate change refers to long-term shifts in temperature and weather patterns. Rising temperatures affect sea level, rainfall patterns, and ecosystems. A short classroom example or revision note may focus on sea level within this topic.","Climate change refers to long-term shifts in temperature and weather patterns. Greenhouse gases trap heat in the atmosphere and contribute to global warming. A key point to remember is sea level, because it often appears in short-answer questions.","Climate Change contains core ideas, functions, examples, and common exam-ready points.",Climate change refers to long-term shifts in temperature and weather patterns. | Greenhouse gases trap heat in the atmosphere and contribute to global warming. | Sea Level is an important part of climate change. | Students should remember both the definition and the main effect or function.,concise,hard,high,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
100,pdf_chunk,Geography Study Notes 5,Geography,Climate Change,Climate Change,Extreme Weather,4,Climate Change. Extreme weather events may become more frequent or more intense. Climate change refers to long-term shifts in temperature and weather patterns. Greenhouse gases trap heat in the atmosphere and contribute to global warming. A short classroom example or revision note may focus on extreme weather within this topic.,"Climate change refers to long-term shifts in temperature and weather patterns. Greenhouse gases trap heat in the atmosphere and contribute to global warming. Rising temperatures affect sea level, rainfall patterns, and ecosystems.","Climate Change contains core ideas, functions, examples, and common exam-ready points.",Climate change refers to long-term shifts in temperature and weather patterns. | Greenhouse gases trap heat in the atmosphere and contribute to global warming. | Extreme Weather is an important part of climate change. | Students should remember both the definition and the main effect or function.,conceptual,easy,low,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
101,pdf_chunk,Geography Study Notes 1,Geography,Climate Change,Climate Change,Greenhouse Gases,1,"Climate Change. Extreme weather events may become more frequent or more intense. Rising temperatures affect sea level, rainfall patterns, and ecosystems. Climate change refers to long-term shifts in temperature and weather patterns. A short classroom example or revision note may focus on greenhouse gases within this topic.","Climate change refers to long-term shifts in temperature and weather patterns. Greenhouse gases trap heat in the atmosphere and contribute to global warming. A key point to remember is greenhouse gases, because it often appears in short-answer questions.","Climate Change contains core ideas, functions, examples, and common exam-ready points.",Climate change refers to long-term shifts in temperature and weather patterns. | Greenhouse gases trap heat in the atmosphere and contribute to global warming. | Greenhouse Gases is an important part of climate change. | Students should remember both the definition and the main effect or function.,plain,medium,high,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
102,pdf_chunk,Geography Study Notes 2,Geography,Climate Change,Climate Change,Global Warming,2,"Climate Change. Greenhouse gases trap heat in the atmosphere and contribute to global warming. Climate change refers to long-term shifts in temperature and weather patterns. Rising temperatures affect sea level, rainfall patterns, and ecosystems. A short classroom example or revision note may focus on global warming within this topic.","Climate change refers to long-term shifts in temperature and weather patterns. Greenhouse gases trap heat in the atmosphere and contribute to global warming. Rising temperatures affect sea level, rainfall patterns, and ecosystems.","Climate Change contains core ideas, functions, examples, and common exam-ready points.",Climate change refers to long-term shifts in temperature and weather patterns. | Greenhouse gases trap heat in the atmosphere and contribute to global warming. | Global Warming is an important part of climate change. | Students should remember both the definition and the main effect or function.,study_friendly,hard,medium,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
103,pdf_chunk,Geography Study Notes 3,Geography,Plate Tectonics,Plate Tectonics,Plates,1,"Plate Tectonics. Convergent, divergent, and transform boundaries produce different landforms. Plate tectonics describes the movement of large sections of the Earth's crust. Plate boundaries are the main locations of earthquakes, volcanoes, and mountain building. A short classroom example or revision note may focus on plates within this topic.","Plate tectonics describes the movement of large sections of the Earth's crust. Plate boundaries are the main locations of earthquakes, volcanoes, and mountain building. A key point to remember is plates, because it often appears in short-answer questions.","Plate Tectonics contains core ideas, functions, examples, and common exam-ready points.","Plate tectonics describes the movement of large sections of the Earth's crust. | Plate boundaries are the main locations of earthquakes, volcanoes, and mountain building. | Plates is an important part of plate tectonics. | Students should remember both the definition and the main effect or function.",exam_focused,easy,high,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
104,pdf_chunk,Geography Study Notes 4,Geography,Plate Tectonics,Plate Tectonics,Boundaries,2,"Plate Tectonics. Plate tectonics describes the movement of large sections of the Earth's crust. Convergent, divergent, and transform boundaries produce different landforms. The theory helps explain many major physical features of the planet. A short classroom example or revision note may focus on boundaries within this topic.","Plate tectonics describes the movement of large sections of the Earth's crust. Plate boundaries are the main locations of earthquakes, volcanoes, and mountain building. Convergent, divergent, and transform boundaries produce different landforms.","Plate Tectonics contains core ideas, functions, examples, and common exam-ready points.","Plate tectonics describes the movement of large sections of the Earth's crust. | Plate boundaries are the main locations of earthquakes, volcanoes, and mountain building. | Boundaries is an important part of plate tectonics. | Students should remember both the definition and the main effect or function.",concise,medium,low,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
105,pdf_chunk,Geography Study Notes 5,Geography,Plate Tectonics,Plate Tectonics,Earthquakes,3,"Plate Tectonics. The theory helps explain many major physical features of the planet. Plate tectonics describes the movement of large sections of the Earth's crust. Convergent, divergent, and transform boundaries produce different landforms. A short classroom example or revision note may focus on earthquakes within this topic.","Plate tectonics describes the movement of large sections of the Earth's crust. Plate boundaries are the main locations of earthquakes, volcanoes, and mountain building. A key point to remember is earthquakes, because it often appears in short-answer questions.","Plate Tectonics contains core ideas, functions, examples, and common exam-ready points.","Plate tectonics describes the movement of large sections of the Earth's crust. | Plate boundaries are the main locations of earthquakes, volcanoes, and mountain building. | Earthquakes is an important part of plate tectonics. | Students should remember both the definition and the main effect or function.",conceptual,hard,high,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
106,pdf_chunk,Geography Study Notes 1,Geography,Plate Tectonics,Plate Tectonics,Volcanoes,4,"Plate Tectonics. The theory helps explain many major physical features of the planet. Plate boundaries are the main locations of earthquakes, volcanoes, and mountain building. Plate tectonics describes the movement of large sections of the Earth's crust. A short classroom example or revision note may focus on volcanoes within this topic.","Plate tectonics describes the movement of large sections of the Earth's crust. Plate boundaries are the main locations of earthquakes, volcanoes, and mountain building. Convergent, divergent, and transform boundaries produce different landforms.","Plate Tectonics contains core ideas, functions, examples, and common exam-ready points.","Plate tectonics describes the movement of large sections of the Earth's crust. | Plate boundaries are the main locations of earthquakes, volcanoes, and mountain building. | Volcanoes is an important part of plate tectonics. | Students should remember both the definition and the main effect or function.",plain,easy,medium,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
107,pdf_chunk,Geography Study Notes 2,Geography,Plate Tectonics,Plate Tectonics,Plates,1,"Plate Tectonics. Plate boundaries are the main locations of earthquakes, volcanoes, and mountain building. Plate tectonics describes the movement of large sections of the Earth's crust. The theory helps explain many major physical features of the planet. A short classroom example or revision note may focus on plates within this topic.","Plate tectonics describes the movement of large sections of the Earth's crust. Plate boundaries are the main locations of earthquakes, volcanoes, and mountain building. A key point to remember is plates, because it often appears in short-answer questions.","Plate Tectonics contains core ideas, functions, examples, and common exam-ready points.","Plate tectonics describes the movement of large sections of the Earth's crust. | Plate boundaries are the main locations of earthquakes, volcanoes, and mountain building. | Plates is an important part of plate tectonics. | Students should remember both the definition and the main effect or function.",study_friendly,medium,high,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
108,pdf_chunk,Geography Study Notes 3,Geography,Plate Tectonics,Plate Tectonics,Boundaries,2,"Plate Tectonics. Plate tectonics describes the movement of large sections of the Earth's crust. Plate boundaries are the main locations of earthquakes, volcanoes, and mountain building. Convergent, divergent, and transform boundaries produce different landforms. A short classroom example or revision note may focus on boundaries within this topic.","Plate tectonics describes the movement of large sections of the Earth's crust. Plate boundaries are the main locations of earthquakes, volcanoes, and mountain building. A key point to remember is boundaries, because it often appears in short-answer questions.","Plate Tectonics contains core ideas, functions, examples, and common exam-ready points.","Plate tectonics describes the movement of large sections of the Earth's crust. | Plate boundaries are the main locations of earthquakes, volcanoes, and mountain building. | Boundaries is an important part of plate tectonics. | Students should remember both the definition and the main effect or function.",exam_focused,hard,low,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
109,pdf_chunk,Geography Study Notes 4,Geography,Population Growth,Population Growth,Birth Rate,1,"Population Growth. Birth rate, death rate, and migration all influence population change. Population growth changes the size and structure of a population over time. High population density can increase pressure on housing, water, and public services. A short classroom example or revision note may focus on birth rate within this topic.","Population growth changes the size and structure of a population over time. Birth rate, death rate, and migration all influence population change. High population density can increase pressure on housing, water, and public services.","Population Growth contains core ideas, functions, examples, and common exam-ready points.","Population growth changes the size and structure of a population over time. | Birth rate, death rate, and migration all influence population change. | Birth Rate is an important part of population growth. | Students should remember both the definition and the main effect or function.",concise,easy,high,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
110,pdf_chunk,Geography Study Notes 5,Geography,Population Growth,Population Growth,Death Rate,2,"Population Growth. High population density can increase pressure on housing, water, and public services. Population patterns affect planning and economic development. Population growth changes the size and structure of a population over time. A short classroom example or revision note may focus on death rate within this topic.","Population growth changes the size and structure of a population over time. Birth rate, death rate, and migration all influence population change. High population density can increase pressure on housing, water, and public services.","Population Growth contains core ideas, functions, examples, and common exam-ready points.","Population growth changes the size and structure of a population over time. | Birth rate, death rate, and migration all influence population change. | Death Rate is an important part of population growth. | Students should remember both the definition and the main effect or function.",conceptual,medium,medium,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
