id,source_type,document_title,subject,chapter_title,section_heading,subtopic,chunk_index,chunk_text,key_points,flashcards_json,summary_style,difficulty_level,quality_label,notes
221,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Call By Value,,2,"Write a program to send two integer values using ""call by value"". #include<stdio.h> #include<conio.h> change(int, int); void main() { int x,y; clrscr(); printf(""Enter values of x & y:""); change(x,y); printf("" In main() x=%d y=%d"",x,y); return 0; } change(int a, int b) { int k; k=a; a=b; b=k; printf(""\n In change() x=%d"",a,b); }","Write a program to send two integer values using ""call by value"". #include<stdio.h> #include<conio.h> change(int | Void main() { int x,y | Printf(""Enter values of x & y:"") | Printf("" In main() x=%d y=%d"",x,y)","[{""front"": ""What should a student remember about Call By Value?"", ""back"": ""Write a program to send two integer values using \""call by value\"". #include<stdio.h> #include<conio.h> change(int""}, {""front"": ""What should a student remember about Call By Value?"", ""back"": ""Void main() { int x,y""}, {""front"": ""Which point best describes Call By Value?"", ""back"": ""Printf(\""Enter values of x & y:\"")""}]",study_friendly,medium,review,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
222,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Call By Reference,,1,In this type formal arguments point to the actual argument Hence changes made in the arguments are permanent,In this type formal arguments point to the actual argument Hence changes made in the arguments are permanent,"[{""front"": ""What should a student remember about Call By Reference?"", ""back"": ""In this type formal arguments point to the actual argument Hence changes made in the arguments are permanent""}]",revision_ready,easy,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
223,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Recursion,,1,"The C language supports recursive feature, that is a function is called repetitively by itself recursion can be used directly or indirectly Direct recursion function calls itself till the condition is true In indirect recursion, a function calls another function, then the called function calls the calling function",The C language supports recursive feature | That is a function is called repetitively by itself recursion can be used directly or indirectly Direct recursion | A function calls another function | Then the called function calls the calling function,"[{""front"": ""Which point best describes Recursion?"", ""back"": ""The C language supports recursive feature""}, {""front"": ""What should a student remember about Recursion?"", ""back"": ""That is a function is called repetitively by itself recursion can be used directly or indirectly Direct recursion""}, {""front"": ""What is a key fact about Recursion?"", ""back"": ""A function calls another function""}]",concise,hard,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
224,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Overview Of C++,,1,"The three most important facilities that C++ adds on o c are classes, function overloading and operator overloading","The three most important facilities that C++ adds on o c are classes, function overloading and operator overloading","[{""front"": ""What should a student remember about Overview Of C++?"", ""back"": ""The three most important facilities that C++ adds on o c are classes, function overloading and operator overloading""}]",plain,medium,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
225,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Applications Of C++,,1,"It is suitable for virtually any programming taks including development of editors, compilers, databases, communication systems and any complex real - life application system Since C++ allows us to create hierarchy related objects, we can build special object- oriented libraries which can be used later by many programmers While C++ is able to map the real world problem property, the c part of C++ gives the language the ability to get close to the machine - level details When a new features need to be implemented, it is very easy to add to the existing structure of an object",It is suitable for virtually any programming taks including development of editors | Any complex real - life application system Since C++ allows us to create hierarchy related objects | We can build special object- oriented libraries which can be used later by many programmers While C++ is | The c part of C++ gives the language the ability to get close to the machine - level,"[{""front"": ""What is a key fact about Applications Of C++?"", ""back"": ""It is suitable for virtually any programming taks including development of editors""}, {""front"": ""Which point best describes Applications Of C++?"", ""back"": ""Any complex real - life application system Since C++ allows us to create hierarchy related objects""}, {""front"": ""Which point best describes Applications Of C++?"", ""back"": ""We can build special object- oriented libraries which can be used later by many programmers While C++ is""}]",study_friendly,hard,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
226,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Applications Of C++,Example: Printing a string,1,"#include<iostream.h> // include header file main() { count<<""C++ is better C""; // C++ statement }","#include<iostream.h> // include header file main() { count<<""C++ is better C""; // C++ statement }","[{""front"": ""Which point best describes Example: Printing a string?"", ""back"": ""#include<iostream.h> // include header file main() { count<<\""C++ is better C\""; // C++ statement }""}]",revision_ready,easy,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
227,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Applications Of C++,Program Features,1,"The C++ program is a collection of functions The example contains only are function, main()","The C++ program is a collection of functions The example contains only are function, main()","[{""front"": ""What is the c++ program?"", ""back"": ""The C++ program is a collection of functions The example contains only are function, main()""}]",concise,medium,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
228,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Applications Of C++,Comments,1,C++ introduces a new comment symbol // (double slash) A comment may start anywhere in the line,C++ introduces a new comment symbol // (double slash) A comment may start anywhere in the line,"[{""front"": ""What is a key fact about Comments?"", ""back"": ""C++ introduces a new comment symbol // (double slash) A comment may start anywhere in the line""}]",plain,easy,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
229,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Applications Of C++,Output Operator,1,The identifier cout is a predefined object that represent the standard output steam in c++,The identifier cout is a predefined object that represent the standard output steam in c++,"[{""front"": ""What is the identifier cout?"", ""back"": ""The identifier cout is a predefined object that represent the standard output steam in c++""}]",study_friendly,medium,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
230,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Applications Of C++,C C++,1,The header file iostream.h should be included at the beginning of all program that use input/output statements,The header file iostream.h should be included at the beginning of all program that use input/output statements,"[{""front"": ""What is a key fact about C C++?"", ""back"": ""The header file iostream.h should be included at the beginning of all program that use input/output statements""}]",revision_ready,easy,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
231,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Applications Of C++,Return Statement,1,Every main() in c++ should end with a return (0) statement; Otherwise a warning or an error might occur,Every main() in c++ should end with a return . statement | Otherwise a warning or an error might occur,"[{""front"": ""What should a student remember about Return Statement?"", ""back"": ""Every main() in c++ should end with a return . statement""}, {""front"": ""Which point best describes Return Statement?"", ""back"": ""Otherwise a warning or an error might occur""}]",concise,easy,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
232,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Applications Of C++,Input Operator,1,The identifier Cin is a predefined object in c++ that corresponds to the standard input stream,The identifier Cin is a predefined object in c++ that corresponds to the standard input stream,"[{""front"": ""What is the identifier cin?"", ""back"": ""The identifier Cin is a predefined object in c++ that corresponds to the standard input stream""}]",plain,medium,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
233,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Oops Concepts,,1,The following general concepts (a) Objects (b) Classes (c) Data abstraction (d) Data encapsulation (e) Inheritance (f) Polymorpihism (g) Dynamic binding (h) Message passing,The following general concepts (a) Objects (b) Classes (c) Data abstraction (d) Data encapsulation (e) Inheritance (f) Polymorpihism,"[{""front"": ""What is a key fact about Oops Concepts?"", ""back"": ""The following general concepts (a) Objects (b) Classes (c) Data abstraction (d) Data encapsulation (e) Inheritance (f) Polymorpihism""}]",study_friendly,medium,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
234,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Oops Concepts,Objects,1,"Objects are the basic run - time entities in an object - oriented system they may represent a person, a place, a bank account, a table of data or any item that the program must handle, when a program is executed, the objects interact by sending messages to one another",Objects are the basic run - time entities in an object - oriented system they may represent a | A table of data or any item that the program must handle | When a program is executed | The objects interact by sending messages to one another,"[{""front"": ""Which point best describes Objects?"", ""back"": ""Objects are the basic run - time entities in an object - oriented system they may represent a""}, {""front"": ""Which point best describes Objects?"", ""back"": ""A table of data or any item that the program must handle""}, {""front"": ""What is a key fact about Objects?"", ""back"": ""When a program is executed""}]",revision_ready,medium,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
235,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Oops Concepts,Classes,1,"Once a class has been define, we can create any number of objects belonging to that class","Once a class has been define, we can create any number of objects belonging to that class","[{""front"": ""Which point best describes Classes?"", ""back"": ""Once a class has been define, we can create any number of objects belonging to that class""}]",concise,easy,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
236,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Oops Concepts,Data Abstraction and Encapsulation,1,"The wrapping up of data and functions into a single unit (called class) is known as encapsulation These functions provide the interface between the objects data and the program this insulation of the data from direct access by the program is called data hiding. classes use the concept of abstraction and are define as a list of abstract attributes such as size, weight and lost and functions to operate on these attributes Since the classes use the concept of data abstraction, they are known as abstract data types (ADT)",Data Abstraction and Encapsulation is a key idea in Oops Concepts | The wrapping up of data | Functions into a single unit (called class) is known as encapsulation These functions provide the interface between the | The program this insulation of the data from direct access by the program is called data hiding. classes,"[{""front"": ""What is a key fact about Data Abstraction and Encapsulation?"", ""back"": ""Data Abstraction and Encapsulation is a key idea in Oops Concepts""}, {""front"": ""What is a key fact about Data Abstraction and Encapsulation?"", ""back"": ""The wrapping up of data""}, {""front"": ""Which point best describes Data Abstraction and Encapsulation?"", ""back"": ""Functions into a single unit (called class) is known as encapsulation These functions provide the interface between the""}]",plain,hard,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
237,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Oops Concepts,Inheritance,1,Inheritance is the process by which objects of one class acquire the properties of objects of another class it supports the concept of hierarchical classification,Inheritance is the process by which objects of one class acquire the properties of objects of another class,"[{""front"": ""What is a key fact about Inheritance?"", ""back"": ""Inheritance is the process by which objects of one class acquire the properties of objects of another class""}]",study_friendly,hard,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
238,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Oops Concepts,Polymorphism,1,"Polymorphism means the ability to take more than one form For example, consider the operation of addition for two numbers, the operation will generate a sum If the operands are strings, then the operation would produce a third string by concatenation A single function name can be used to handle different number and different types of arguments",Polymorphism means the ability to take more than one form For example | Consider the operation of addition for two numbers | The operation will generate a sum If the operands are strings | Then the operation would produce a third string by concatenation A single function name can be used to,"[{""front"": ""Which point best describes Polymorphism?"", ""back"": ""Polymorphism means the ability to take more than one form For example""}, {""front"": ""What should a student remember about Polymorphism?"", ""back"": ""Consider the operation of addition for two numbers""}, {""front"": ""What is a key fact about Polymorphism?"", ""back"": ""The operation will generate a sum If the operands are strings""}]",revision_ready,hard,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
239,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Oops Concepts,Message Communication,1,An object - oriented program consists of a set of object that communicate with each other (1) Creating classes that define objects and their behaviour (2) Creating objects from the class definitions (3) Establishing communication among objects,An object - oriented program consists of a set of object that communicate with each other | Creating classes that define objects and their behaviour | Creating objects from the class definitions | Establishing communication among objects,"[{""front"": ""What should a student remember about Message Communication?"", ""back"": ""An object - oriented program consists of a set of object that communicate with each other""}, {""front"": ""What is a key fact about Message Communication?"", ""back"": ""Creating classes that define objects and their behaviour""}, {""front"": ""What is a key fact about Message Communication?"", ""back"": ""Creating objects from the class definitions""}]",concise,medium,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
240,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Oops Concepts,Example,1,"Message passing involves specifying the name of the object, the name of the function (message) and the information to be sent",Message passing involves specifying the name of the object | The name of the function (message) | The information to be sent,"[{""front"": ""What is a key fact about Oops Concepts?"", ""back"": ""Message passing involves specifying the name of the object""}, {""front"": ""What is a key fact about Oops Concepts?"", ""back"": ""The name of the function (message)""}, {""front"": ""Which point best describes Oops Concepts?"", ""back"": ""The information to be sent""}]",plain,hard,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
241,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Classes,Class specification has two parts,1,(1) Class declaration (2) Class function definitions The class declaration describes the type and scope of its members The class function definitions describe how the class functions are implemented General form of a class declaration is,Class specification has two parts is a key idea in Classes | Class declaration | Class function definitions The class declaration describes the type | Scope of its members The class function definitions describe how the class functions are implemented General form of,"[{""front"": ""What is a key fact about Class specification has two parts?"", ""back"": ""Class specification has two parts is a key idea in Classes""}, {""front"": ""Which point best describes Class specification has two parts?"", ""back"": ""Class declaration""}, {""front"": ""What is a key fact about Class specification has two parts?"", ""back"": ""Class function definitions The class declaration describes the type""}]",study_friendly,medium,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
242,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Classes,Function declarations;,1,} The class declaration is similar to a struct declaration The keyword class specified that what follows is an abstract data of type,} The class declaration is similar to a struct declaration The keyword class specified that what follows is,"[{""front"": ""Which point best describes Function declarations;?"", ""back"": ""} The class declaration is similar to a struct declaration The keyword class specified that what follows is""}]",revision_ready,medium,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
243,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Class - name,,1,Keywords are followed by a colon The members that have been declared as private can be accessed only from within the class,Keywords are followed by a colon The members that have been declared as private can be accessed only,"[{""front"": ""What is a key fact about Class - name?"", ""back"": ""Keywords are followed by a colon The members that have been declared as private can be accessed only""}]",concise,medium,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
244,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Class - name,Class item,1,"{ int number; //variable declaration float cost; //private by default public: void getdata (int a, float b); //functions declaration void putdata (void); //using prototype }; The class item contains two data member and two function members The data members are private by default while both the functions are public by declaration The function getdata () can be used to assign values to the member variables number and cost And putdata () for displaying their values",Class item is a key idea in Class - name | //private by default public: void getdata (int a | //functions declaration void putdata (void) | The class item contains two data member,"[{""front"": ""What is a key fact about Class item?"", ""back"": ""Class item is a key idea in Class - name""}, {""front"": ""What should a student remember about Class item?"", ""back"": ""//private by default public: void getdata (int a""}, {""front"": ""What should a student remember about Class item?"", ""back"": ""//functions declaration void putdata (void)""}]",plain,hard,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
245,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Creating Objects,,1,Remember that the delaration of item as shown above does not define any objects of item,Remember that the delaration of item as shown above does not define any objects of item,"[{""front"": ""What should a student remember about Creating Objects?"", ""back"": ""Remember that the delaration of item as shown above does not define any objects of item""}]",study_friendly,easy,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
246,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Creating Objects,,2,"item x,y,z Objects can also be created when a class is defined by placing their names immediately after the closing brace, as we do in the case of structures","Item x,y,z Objects can also be created when a class is defined by placing their names immediately after | As we do in the case of structures","[{""front"": ""What should a student remember about Creating Objects?"", ""back"": ""Item x,y,z Objects can also be created when a class is defined by placing their names immediately after""}, {""front"": ""Which point best describes Creating Objects?"", ""back"": ""As we do in the case of structures""}]",revision_ready,hard,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
247,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Creating Objects,Class item,1,"{.......................................... } x,y,z; would create the objects x,y and z of type item","{.......................................... } x,y,z; would create the objects x,y and z of type item","[{""front"": ""Which point best describes Class item?"", ""back"": ""{.......................................... } x,y,z; would create the objects x,y and z of type item""}]",concise,easy,review,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
248,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Creating Objects,Class item //class declaration,1,"{ int number; //private by default float cost; //private by default public: void getdata (int a, float b); //function defined here { cout<<""number:"",,number,,""\n""; cout<<""cost:""<<cost<<""\n""; } } //.......Member Function Definition V oid item:: getdata (int a, float b) ↓ Scope resolution argument declaration","Class item //class declaration is a key idea in Creating Objects | //private by default float cost | //private by default public: void getdata (int a | //function defined here { cout<<""number:"",,number,,""\n""","[{""front"": ""Which point best describes Class item //class declaration?"", ""back"": ""Class item //class declaration is a key idea in Creating Objects""}, {""front"": ""Which point best describes Class item //class declaration?"", ""back"": ""//private by default float cost""}, {""front"": ""Which point best describes Class item //class declaration?"", ""back"": ""//private by default public: void getdata (int a""}]",plain,hard,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
249,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Creating Objects,Class name,1,"Main Program.......... main () { item x; //create object x cout<<""\n object x"" <<""\n""; x.getdata (100,299.95); //Call member function x.putdata(0; //Call member function item y; cout<<""\n object y""<<""\n""; y.getdata (200,175.50); y.putdata (); } Output Object x Number: 100 Cost: 299.950012 Object y Number: 200 Cost: 175.5","Class name is a key idea in Creating Objects | Main Program.......... main () { item x | //create object x cout<<""\n object x"" <<""\n"" | //Call member function item y","[{""front"": ""Which point best describes Class name?"", ""back"": ""Class name is a key idea in Creating Objects""}, {""front"": ""Which point best describes Class name?"", ""back"": ""Main Program.......... main () { item x""}, {""front"": ""Which point best describes Class name?"", ""back"": ""//create object x cout<<\""\\n object x\"" <<\""\\n\""""}]",study_friendly,hard,review,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
250,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Friend Functions,,1,"A friend function, although not a member function, has full access rights to the private members of the class",Although not a member function | Has full access rights to the private members of the class,"[{""front"": ""Which point best describes Friend Functions?"", ""back"": ""Although not a member function""}, {""front"": ""Which point best describes Friend Functions?"", ""back"": ""Has full access rights to the private members of the class""}]",revision_ready,medium,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
251,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Friend Functions,Frined function,1,"#include<iostream.h. class sample { int a; int b; public: void setvalue() [a=25; b=40;] friend float mean (sample s); // frined declared }; float mean (sample s) { return float (s.a+s.b)/2.0; } main() { sample x; // object x x.setvalue (); cout<<""Mean value = "",,mean (x) << ""\n""; } Output Mean value: 32.5",Frined function is a key idea in Friend Functions | #include<iostream.h. class sample { int a | B=40;] friend float mean (sample s) | Float mean (sample s) { return float (s.a+s.b)/2.0,"[{""front"": ""Which point best describes Frined function?"", ""back"": ""Frined function is a key idea in Friend Functions""}, {""front"": ""What is a key fact about Frined function?"", ""back"": ""#include<iostream.h. class sample { int a""}, {""front"": ""What is a key fact about Frined function?"", ""back"": ""B=40;] friend float mean (sample s)""}]",concise,hard,review,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
252,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Friend Class,,1,All the member functions of one class as the friend functions of another class The class is called a friend class,All the member functions of one class as the friend functions of another class The class is called,"[{""front"": ""What is a key fact about Friend Class?"", ""back"": ""All the member functions of one class as the friend functions of another class The class is called""}]",plain,hard,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
253,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Friend Class,Friend class,1,"#include<iostream.h. class ABC; // Forward declaration class xyz { int x; public: void setvalue(inti) {x=i;} friend vois max (XYZ, ABC); }; class ABC { int a; public: void setvalue(int i) {a=i;} friend void max (XYZ, ABC); }; void max (XYZm, ABC n) //Definition of Friend { if(m.x>=n.a) cout<<m.x; else cout<<n.a; } main() {",Friend class is a key idea in Friend Class | // Forward declaration class xyz { int x | Public: void setvalue(inti) {x=i;} friend vois max (XYZ | Class ABC { int a,"[{""front"": ""What is a key fact about Friend class?"", ""back"": ""Friend class is a key idea in Friend Class""}, {""front"": ""Which point best describes Friend class?"", ""back"": ""// Forward declaration class xyz { int x""}, {""front"": ""What should a student remember about Friend class?"", ""back"": ""Public: void setvalue(inti) {x=i;} friend vois max (XYZ""}]",study_friendly,medium,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
254,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Constructions,,1,A constructor is a special member function whose tasic is to initialize the objects of its class,A constructor is a special member function whose tasic is to initialize the objects of its class,"[{""front"": ""What is a constructor?"", ""back"": ""A constructor is a special member function whose tasic is to initialize the objects of its class""}]",revision_ready,easy,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
255,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Constructions,Class integer,1,"{ int m,n; public: integer (void); // contructor declared...................... }; integer:: integer (void) //contructor defined { m=0; n=0; }",Class integer is a key idea in Constructions | Integer:: integer (void) //contructor defined { m=0,"[{""front"": ""What should a student remember about Class integer?"", ""back"": ""Class integer is a key idea in Constructions""}, {""front"": ""Which point best describes Class integer?"", ""back"": ""Integer:: integer (void) //contructor defined { m=0""}]",concise,hard,review,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
256,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Constructions,Class with Constructor,1,"#include<iostream.h> class integer { int m,n; public: integer(Int, int); //constructor declared void display(void) { cout<<""m=""<<m<<""\n""; cout<<""n=""<<n<<""\n""; } }; integer:: integer (int x, int y) //constructer defined { m=x; n=y; } main() { integer Int1 (0,100); integer Int2 (25, 75); cout<<""\n object1 '<<""\n"";","Class with Constructor is a key idea in Constructions | #include<iostream.h> class integer { int m,n | //constructor declared void display(void) { cout<<""m=""<<m<<""\n"" | Int y) //constructer defined { m=x","[{""front"": ""Which point best describes Class with Constructor?"", ""back"": ""Class with Constructor is a key idea in Constructions""}, {""front"": ""Which point best describes Class with Constructor?"", ""back"": ""#include<iostream.h> class integer { int m,n""}, {""front"": ""What is a key fact about Class with Constructor?"", ""back"": ""//constructor declared void display(void) { cout<<\""m=\""<<m<<\""\\n\""""}]",plain,hard,review,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
257,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Destructors,,1,"A destructor, as the name implies, is used to destroy the objects that have been created by a constructor Like a constructor, the destructor is a member function whose name is the some as the class name but is preceded by a tilde",Is used to destroy the objects that have been created by a constructor Like a constructor | The destructor is a member function whose name is the some as the class name but is preceded,"[{""front"": ""What is Destructors used for?"", ""back"": ""Is used to destroy the objects that have been created by a constructor Like a constructor""}, {""front"": ""What is the destructor?"", ""back"": ""The destructor is a member function whose name is the some as the class name but is preceded""}]",study_friendly,hard,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
258,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Destructors,No of object created 5,1,No. of object destroyed 5 Enter block2 No.of object created 5 No. of object destroyed 5 Re-enter main No.of object destroyed 4 No. of object destroyed 3 No. of object destroyed 2,No. of object destroyed 5 Enter block2 No.of object created 5 No. of object destroyed 5 Re-enter main,"[{""front"": ""What is a key fact about No of object created 5?"", ""back"": ""No. of object destroyed 5 Enter block2 No.of object created 5 No. of object destroyed 5 Re-enter main""}]",revision_ready,medium,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
259,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C++,Destructors,No. of object destroyed 1,1,"After the first group of objects is created, a5 is created, and the destroyed, a6 is created and then destroyed Note that the objects are destroyed in the reverse order of creation",No. of object destroyed 1 is a key idea in Destructors | After the first group of objects is created | Then destroyed Note that the objects are destroyed in the reverse order of creation,"[{""front"": ""What should a student remember about No. of object destroyed 1?"", ""back"": ""No. of object destroyed 1 is a key idea in Destructors""}, {""front"": ""What should a student remember about No. of object destroyed 1?"", ""back"": ""After the first group of objects is created""}, {""front"": ""Which point best describes No. of object destroyed 1?"", ""back"": ""Then destroyed Note that the objects are destroyed in the reverse order of creation""}]",concise,hard,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
260,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Introduction,Applications,2,"The applications domain of a computer depends totally on human creativity and imagination it covers a huge area of applications including education, industries, government medicine, scientific research, low and even music and arts",The applications domain of a computer depends totally on human creativity | Imagination it covers a huge area of applications including education,"[{""front"": ""What should a student remember about Introduction To Computer?"", ""back"": ""The applications domain of a computer depends totally on human creativity""}, {""front"": ""Which point best describes Introduction To Computer?"", ""back"": ""Imagination it covers a huge area of applications including education""}]",plain,medium,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
261,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Characteristics Of Computer,Speed,2,"Computer process data at an extremely fast rate - millions of instructions per second in few seconds, a computer can perform a huge task that a normal human being may take days or even years to complete The speed of a computer is calculated in Mhz",Computer process data at an extremely fast rate - millions of instructions per second in few seconds | A computer can perform a huge task that a normal human being may take days or even years,"[{""front"": ""Which point best describes Speed?"", ""back"": ""Computer process data at an extremely fast rate - millions of instructions per second in few seconds""}, {""front"": ""Which point best describes Speed?"", ""back"": ""A computer can perform a huge task that a normal human being may take days or even years""}]",study_friendly,hard,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
262,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Characteristics Of Computer,Accuracy,2,The level of accuracy depends an the instructions and the type of machine being used,The level of accuracy depends an the instructions and the type of machine being used,"[{""front"": ""Which point best describes Accuracy?"", ""back"": ""The level of accuracy depends an the instructions and the type of machine being used""}]",revision_ready,easy,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
263,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Characteristics Of Computer,Versatility,2,"It can perform multiple taks simultaneously with great ease For example, at one moment it can be used to draft a letter, another moment it can be used to play music an in between, one can print a document as well All this work is possible by changing the program",It can perform multiple taks simultaneously with great ease For example | At one moment it can be used to draft a letter | Another moment it can be used to play music an in between | One can print a document as well All this work is possible by changing the program,"[{""front"": ""What is a key fact about Versatility?"", ""back"": ""It can perform multiple taks simultaneously with great ease For example""}, {""front"": ""What is Versatility used for?"", ""back"": ""At one moment it can be used to draft a letter""}, {""front"": ""What is Versatility used for?"", ""back"": ""Another moment it can be used to play music an in between""}]",concise,hard,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
